Date,Open,High,Low,Close,Adj Close,Volume
2020-11-13,105.084999,105.144997,104.611000,105.089996,105.089996,0
2020-11-16,104.666000,105.095001,104.364998,104.676003,104.676003,0
2020-11-17,104.495003,104.564003,104.073997,104.541000,104.541000,0
2020-11-18,104.153000,104.153000,103.664001,104.181000,104.181000,0
2020-11-19,103.903999,104.204002,103.719002,103.893997,103.893997,0
2020-11-20,103.792999,103.904999,103.706001,103.824997,103.824997,0
2020-11-23,103.823997,104.624001,103.686996,103.817001,103.817001,0
2020-11-24,104.556999,104.745003,104.149002,104.525002,104.525002,0
2020-11-25,104.505997,104.584999,104.267998,104.513000,104.513000,0
2020-11-26,104.378998,104.391998,104.225998,104.400002,104.400002,0
2020-11-27,104.264000,104.266998,103.906998,104.241997,104.241997,0
2020-11-30,104.100998,104.384003,103.830002,104.082001,104.082001,0
2020-12-01,104.301003,104.572998,104.185997,104.299004,104.299004,0
2020-12-02,104.289001,104.747002,104.224998,104.308998,104.308998,0
2020-12-03,104.456001,104.532997,103.675003,104.458000,104.458000,0
2020-12-04,103.823997,104.241997,103.737999,103.822998,103.822998,0
2020-12-07,104.200996,104.309998,103.924004,104.197998,104.197998,0
2020-12-08,104.008003,104.192001,103.959999,103.998001,103.998001,0
2020-12-09,104.133003,104.301003,104.053001,104.135002,104.135002,0
2020-12-10,104.287003,104.573997,104.232002,104.272003,104.272003,0
2020-12-11,104.167999,104.167999,103.825996,104.181999,104.181999,0
2020-12-14,103.961998,104.083000,103.514000,103.939003,103.939003,0
2020-12-15,104.012001,104.147003,103.681000,104.010002,104.010002,0
2020-12-16,103.651001,103.709999,103.262001,103.634003,103.634003,0
2020-12-17,103.463997,103.549004,102.893997,103.474998,103.474998,0
2020-12-18,103.149002,103.589996,103.128998,103.130997,103.130997,0
2020-12-21,103.473000,103.885002,103.257004,103.457001,103.457001,0
2020-12-22,103.336998,103.722000,103.278999,103.339996,103.339996,0
2020-12-23,103.527000,103.635002,103.362999,103.533997,103.533997,0
2020-12-24,103.525002,103.755997,103.500000,103.552002,103.552002,0
2020-12-25,103.621002,103.654999,103.213997,103.653000,103.653000,0
2020-12-28,103.526001,103.893997,103.400002,103.532997,103.532997,0
2020-12-29,103.691002,103.791000,103.466003,103.689003,103.689003,0
2020-12-30,103.552002,103.570000,102.962997,103.558998,103.558998,0
2020-12-31,103.134003,103.278999,103.002998,103.121002,103.121002,0
2021-01-01,103.225998,103.250000,103.225998,103.225998,103.225998,0
